Unnamed: 0,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,full_link,full_address,postal_code,lat,long,type,Sold on,style,age,tax,maintenance,sqft_min,sqft_max,sqft_avg
14079,1024 - 20 Minowan Miikan Lane,,688800,2.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/20-minowan-miikan-lane/1024,"20 Minowan Miikan Lane, Toronto ",M6J0E5,43.6429,-79.4282,Condo,2021-10-21,Loft,No Data,"$2,328 /yr","
$505 /mo ",700,799,749.5
14080,612 - 5 Rosehill Avenue,,749000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/5-rosehill-avenue/612,"5 Rosehill avenue, Toronto ",M4T3A6,43.6862,-79.3929,Condo,2021-10-22,Apartment,No Data,"$2,951 /yr","
$863 /mo ",800,899,849.5
14081,1906 - 1 Michael Power Place,,580000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/1-michael-power-place/1906,"1 Michael Power place, Toronto ",M9A0A1,43.6439,-79.5292,Condo,2021-10-21,Apartment,No Data,"$1,741 /yr","
$526 /mo ",600,699,649.5
14082,1805 - 68 Abell Street,,649000,2.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/68-abell-street/1805,"68 Abell street, Toronto ",M6J0B1,43.6423,-79.4244,Condo,2021-10-21,Apartment,No Data,"$1,967 /yr","
$516 /mo ",600,699,649.5
14083,2705 - 18 Yonge Street,,649900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/18-yonge-street/2705,"18 Yonge street, Toronto ",M5E1Z8,43.6444,-79.3766,Condo,2021-10-21,Apartment,No Data,"$2,195 /yr","
$411 /mo ",600,699,649.5
14084,519 - 1401 Oconnor Drive,,889000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/1401-oconnor-drive/519,"1401 O'connor Drive, Toronto ",M4B2S9,43.7129,-79.3068,Condo,2021-10-21,Apartment,No Data,No Data,"
$435 /mo ",900,999,949.5
14086,1206 - 24 Wellesley Street West,,615000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/24-wellesley-street-west/1206,"24 Wellesley street, Toronto ",M4Y2X6,43.6648,-79.3859,Condo,2021-10-21,Apartment,No Data,"$2,042 /yr","
$501 /mo ",600,699,649.5
14090,381 Old Orchard Grove,,2898000,4.0,4.0,2000-2500 ,,https://www.zolo.ca/toronto-real-estate/381-old-orchard-grove,"381 Old Orchard Grove, Toronto ",M5M2G1,43.7318,-79.4179,Detached,2021-10-21,2-Storey,No Data,"$11,000 /yr",,2000,2500,2250.0
14091,35 Condor Avenue,,1049000,3.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/35-condor-avenue,"35 Condor avenue, Toronto ",M4J3M5,43.6751,-79.3349,Detached,2021-10-21,2-Storey,No Data,"$5,065 /yr",,1500,2000,1750.0
14094,52 Northridge Avenue,,2249888,4.0,5.0,3000-3500 ,,https://www.zolo.ca/toronto-real-estate/52-northridge-avenue,"52 Northridge avenue, Toronto ",M4J4P3,43.6952,-79.3334,Detached,2021-10-21,3-Storey,No Data,"$8,242 /yr",,3000,3500,3250.0
14095,1508 - 1900 Lake Shore Boulevard West,,669900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/1900-lake-shore-boulevard-west/1508,"1900 Lake Shore boulevard, Toronto ",M6S1A4,43.6364,-79.4657,Condo,2021-10-21,Apartment,No Data,"$1,823 /yr","
 $523 /mo ",600,699,649.5
14096,2504 - 49 East Liberty Street,,599000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/49-east-liberty-street/2504,"49 East Liberty street, Toronto M",6K 0B2,43.6388,-79.4117,Condo,2021-10-21,Apartment,No Data,No Data,"
$429 /mo ",600,699,649.5
14097,4 Claymore Drive,,2399000,4.0,5.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/4-claymore-drive,"4 Claymore Drive, Toronto ",M8Z2R9,43.6363,-79.517,Detached,2021-10-21,2-Storey,No Data,"$7,949 /yr",,2500,3000,2750.0
14099,4 - 40 Rabbit Lane,,669000,3.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/40-rabbit-lane/4,"40 Rabbit Lane, Toronto ",M9B5S6,43.6586,-79.5684,Townhouse,2021-10-21,2-Storey,No Data,"$2,095 /yr","
$570 /mo ",1000,1199,1099.5
14103,32 Dale Avenue,,2900000,3.0,4.0,2000-2500 ,,https://www.zolo.ca/toronto-real-estate/32-dale-avenue,"32 Dale avenue, Toronto M",4W 1K5,43.6745,-79.3727,Semi-Detached,2021-10-21,2-Storey,No Data,"$11,725 /yr",,2000,2500,2250.0
14106,522 - 1 Shaw Street,,615000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/1-shaw-street/522,"1 Shaw street, Toronto ",M6K0A1,43.6408,-79.4143,Condo,2021-10-21,Apartment,No Data,"$2,157 /yr","
$439 /mo ",500,599,549.5
14107,302 - 1852 Queen Street East,,899000,1.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/1852-queen-street-east/302,"1852 Queen street, Toronto ",M4L1H1,43.6687,-79.3076,Condo,2021-10-21,Loft,No Data,"$3,623 /yr","
$541 /mo ",900,999,949.5
14108,73 Shining Star Crescent,,799000,3.0,3.0,2000-2249 ,,https://www.zolo.ca/toronto-real-estate/73-shining-star-crescent,"73 Shining Star Crescent, Toronto ",M6M5L5,43.6922,-79.5055,Townhouse,2021-10-21,2-Storey,No Data,"$3,177 /yr","
$107 /mo ",2000,2249,2124.5
14109,414 - 5235 Finch Avenue East,,549888,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/5235-finch-avenue-east/414,"5235 Finch avenue, Toronto ",M1S5X3,43.8098,-79.2559,Comm Element Condo,2021-10-21,Apartment,No Data,"$1,534 /yr","
$464 /mo ",900,999,949.5
14110,2301 - 235 Sherway Gardens Road,,499000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/235-sherway-gardens-road/2301,"235 Sherway Gardens road, Toronto ",M9C0A2,43.6093,-79.559,Condo,2021-10-21,Apartment,No Data,"$1,876 /yr","
 $587 /mo ",700,799,749.5
14112,307 - 120 Lombard Street,,570000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/120-lombard-street/307,"120 Lombard street, Toronto ",M5C3H5,43.6525,-79.373,Condo,2021-10-21,Apartment,No Data,"$2,200 /yr","
$609 /mo ",500,599,549.5
14114,504 - 50 Lynn Williams Street,,638999,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/50-lynn-williams-street/504,"50 Lynn Williams street, Toronto ",M6K3R9,43.6395,-79.4152,Condo,2021-10-21,Apartment,No Data,"$2,102 /yr","
$512 /mo ",600,699,649.5
14116,2701 - 50 Town Centre Court,,499000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/50-town-centre-court/2701,"50 Town Centre court, Toronto M",1P 0A9,43.7733,-79.2553,Condo,2021-10-21,Apartment,No Data,"$1,741 /yr","
$396 /mo ",600,699,649.5
14118,713 - 1 Shaw Street,,619000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/1-shaw-street/713,"1 Shaw street, Toronto ",M6K0A1,43.6408,-79.4143,Condo,2021-10-21,Apartment,No Data,"$2,407 /yr","
$436 /mo ",600,699,649.5
14119,964 St Clarens Avenue,,989900,3.0,2.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/964-st-clarens-avenue,"964 St Clarens avenue, Toronto ",M6H3X7,43.6726,-79.4481,Semi-Detached,2021-10-21,2-Storey,No Data,"$3,391 /yr",,1100,1500,1300.0
14120,711 - 621 Sheppard Avenue East,,549900,2.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/621-sheppard-avenue-east/711,"621 Sheppard avenue, Toronto M",2K 1B5,43.7666,-79.3866,Condo,2021-10-21,Apartment,No Data,"$2,151 /yr","
$422 /mo ",500,599,549.5
14121,702 - 47 Macaulay Avenue,,849900,2.0,3.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/47-macaulay-avenue/702,"47 Macaulay avenue, Toronto ",M6P3P5,43.6613,-79.4526,Townhouse,2021-10-21,2-Storey,No Data,"$3,000 /yr","
$326 /mo ",1000,1199,1099.5
14125,23 - 21 Wild Briarway,,599900,3.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/21-wild-briarway/23,"21 Wild Briar way, Toronto ",M2J2L2,43.7814,-79.3665,Townhouse,2021-10-21,2-Storey,No Data,"$2,392 /yr","
$596 /mo ",1200,1399,1299.5
14127,319 - 684 Warden Avenue,,399000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/684-warden-avenue/319,"684 Warden avenue, Toronto ",M1L4W4,43.714,-79.2825,Condo,2021-10-21,Apartment,No Data,"$1,778 /yr","
$500 /mo ",800,899,849.5
14129,816 - 410 Queens Quay West,,1138000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/410-queens-quay-west/816,"410 Queens quay, Toronto ",M5V3T1,43.6382,-79.3914,Condo,2021-10-21,Apartment,No Data,"$3,790 /yr","
$1,200 /mo ",1000,1199,1099.5
14130,607 - 5001 Finch Avenue East,,499000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/5001-finch-avenue-east/607,"5001 Finch avenue, Toronto ",M1S5J9,43.8073,-79.2671,Condo,2021-10-21,Apartment,No Data,"$1,643 /yr","
$807 /mo ",900,999,949.5
14131,520 - 99 The Donway  West,,629900,1.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/99-the-donway--west/520,"99 The Donway way, Toronto M",3C 0N8,43.7339,-79.3468,Condo,2021-10-21,Apartment,No Data,"$2,310 /yr","
$509 /mo ",600,699,649.5
14135,513 - 2 Fieldway Road,,529900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/2-fieldway-road/513,"2 Fieldway road, Toronto ",M8Z0B9,43.6433,-79.5271,Condo,2021-10-21,Loft,No Data,"$1,809 /yr","
$431 /mo ",500,599,549.5
14137,407 - 123 Eglinton Avenue East,,598888,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/123-eglinton-avenue-east/407,"123 Eglinton avenue, Toronto ",M4P1J2,43.7075,-79.3932,Condo,2021-10-21,Apartment,No Data,"$2,438 /yr","
$602 /mo ",700,799,749.5
14138,94 Marilake Drive,,1968800,4.0,5.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/94-marilake-drive,"94 Marilake Drive, Toronto ",M1S1V7,43.7797,-79.2707,Detached,2021-10-21,2-Storey,No Data,"$4,696 /yr",,2500,3000,2750.0
14141,2904 - 159 Dundas Street East,,598000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/159-dundas-street-east/2904,"159 Dundas street, Toronto M",5B 0A9,43.6573,-79.3736,Condo,2021-10-21,Apartment,No Data,"$2,297 /yr","
$441 /mo ",500,599,549.5
14142,131 Felbrigg Avenue,,2968000,4.0,5.0,3000-3500 ,,https://www.zolo.ca/toronto-real-estate/131-felbrigg-avenue,"131 Felbrigg avenue, Toronto ",M5M2M6,43.7341,-79.419,Detached,2021-10-21,2-Storey,No Data,"$13,457 /yr",,3000,3500,3250.0
14143,Th#3 - 25 Oxley Street,,1098000,2.0,3.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/25-oxley-street/th3,"25 Oxley street, Toronto ",M5V2J5,43.6463,-79.3945,Townhouse,2021-10-21,2-Storey,No Data,"$4,234 /yr","
$740 /mo  ",1200,1399,1299.5
14147,1507 - 15 La Rose Avenue,,549000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/15-la-rose-avenue/1507,"15 La Rose avenue, Toronto ",M9P1A7,43.6863,-79.5142,Condo,2021-10-21,Apartment,No Data,"$1,613 /yr","
$978 /mo ",1000,1199,1099.5
14149,805 - 2550 Lawrence Avenue East,,499000,2.0,2.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/2550-lawrence-avenue-east/805,"2550 Lawrence avenue, Toronto ",M1P4Z3,43.7517,-79.2664,Condo,2021-10-21,Apartment,No Data,"$1,289 /yr","
$649 /mo ",900,999,949.5
14150,17a South Woodrow Boulevard,,899000,3.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/17a-south-woodrow-boulevard,"17A South Woodrow boulevard, Toronto M",1N 3L5,43.6994,-79.2601,Detached,2021-10-21,2-Storey,No Data,"$3,238 /yr",,1500,2000,1750.0
14151,#3803 - 38 Grenville Street,,950000,2.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/38-grenville-street/3803,"38 Grenville street, Toronto M",4Y 1A5,43.6619,-79.3857,Condo,2021-10-21,Apartment,No Data,"$3,628 /yr","
$689 /mo ",800,899,849.5
14153,101 Spring Garden Avenue,,1688888,3.0,4.0,2000-2500 ,,https://www.zolo.ca/toronto-real-estate/101-spring-garden-avenue,"101 Spring Garden avenue, Toronto ",M2N7B7,43.7649,-79.407,Att/Row/Twnhouse,2021-10-21,3-Storey,No Data,"$6,923 /yr",,2000,2500,2250.0
14155,Ph602 - 2 Alexandra Boulevard,,1098000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/2-alexandra-boulevard/ph602,"2 Alexandra boulevard, Toronto ",M4R1L7,43.7174,-79.4011,Condo,2021-10-21,Apartment,No Data,"$3,352 /yr","
$902 /mo ",1000,1199,1099.5
14156,Th15 - 68 Carr Street,,699000,2.0,1.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/68-carr-street/th15,"68 Carr street, Toronto ",M5T1B7,43.6498,-79.4038,Townhouse,2021-10-21,3-Storey,No Data,"$2,847 /yr","
$660 /mo ",900,999,949.5
14161,803 - 2756 Old Leslie Street,,518000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/2756-old-leslie-street/803,"2756 Old Leslie street, Toronto ",M2K0A9,43.7697,-79.3667,Condo,2021-10-21,Apartment,No Data,"$1,870 /yr","
$445 /mo ",500,599,549.5
14162,Ph13 - 480 Mclevin Avenue,,429900,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/480-mclevin-avenue/ph13,"480 Mclevin avenue, Toronto ",M1B5N9,43.811,-79.2217,Condo,2021-10-21,Apartment,No Data,$876 /yr,"
$476 /mo ",700,799,749.5
14163,1012 - 38 Monte Kwinter Court,,569888,2.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/38-monte-kwinter-court/1012,"38 Monte Kwinter court, Toronto ",M3H0E2,43.7336,-79.448,Condo,2021-10-21,Apartment,No Data,"$1,733 /yr","
$448 /mo ",500,599,549.5
14164,402 - 3233 Eglinton Avenue East,,500000,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/3233-eglinton-avenue-east/402,"3233 Eglinton avenue, Toronto ",M1J3N6,43.744,-79.2127,Condo,2021-10-21,Apartment,No Data,"$1,234 /yr","
$1,042 /mo ",1200,1399,1299.5
14166,631 - 230 Queens Quay West,,549900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/230-queens-quay-west/631,"230 Queens quay, Toronto ",M5J1B5,43.6395,-79.3837,Condo,2021-10-21,Apartment,No Data,"$1,882 /yr","
$462 /mo ",500,599,549.5
14167,32 Muskoka Avenue,,1149000,2.0,2.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/32-muskoka-avenue,"32 Muskoka avenue, Toronto ",M8W1H6,43.5914,-79.5338,Detached,2021-10-21,Bungalow,No Data,"$3,787 /yr",,1100,1500,1300.0
14168,2805 - 9 Bogert Avenue,,639900,1.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/9-bogert-avenue/2805,"9 Bogert avenue, Toronto ",M2N0H3,43.7604,-79.4113,Condo,2021-10-21,Apartment,No Data,"$2,756 /yr","
$623 /mo ",600,699,649.5
14169,905W - 565 Wilson Avenue,,590000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/565-wilson-avenue/905w,"565 Wilson avenue, Toronto ",M3H5Y6,43.7341,-79.4481,Condo,2021-10-21,Apartment,No Data,"$1,745 /yr","
$434 /mo ",600,699,649.5
14172,2309 - 11 Bogert Avenue,,785000,1.0,2.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/11-bogert-avenue/2309,"11 Bogert avenue, Toronto ",M2N0H4,43.7603,-79.4117,Condo,2021-10-21,Apartment,No Data,"$2,591 /yr","
$577 /mo ",600,699,649.5
14173,628 - 89 Dunfield Avenue,,499000,1.0,1.0,0-499 ,,https://www.zolo.ca/toronto-real-estate/89-dunfield-avenue/628,"89 Dunfield avenue, Toronto ",M4S0A4,43.7071,-79.3951,Condo,2021-10-21,Apartment,No Data,"$1,996 /yr","
$332 /mo ",0,499,249.5
14175,609 - 140 Widdicombe Hill Boulevard,,815000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/140-widdicombe-hill-boulevard/609,"140 Widdicombe Hill boulevard, Toronto ",M9R0A6,43.6757,-79.5589,Townhouse,2021-10-21,3-Storey,No Data,"$2,719 /yr","
$367 /mo ",1000,1199,1099.5
14176,1016 - 100 Wingarden Court,,495000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/100-wingarden-court/1016,"100 Wingarden court, Toronto ",M1B2P4,43.8114,-79.226,Condo,2021-10-21,Apartment,No Data,$800 /yr,"
$626 /mo ",1000,1199,1099.5
14178,417 - 219 Fort York Boulevard,,579000,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/219-fort-york-boulevard/417,"219 Fort York boulevard, Toronto ",M5V1B1,43.6366,-79.4057,Condo,2021-10-21,Apartment,No Data,"$1,715 /yr","
$416 /mo ",500,599,549.5
14179,1406 - 1070 Sheppard Avenue West,,490000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/1070-sheppard-avenue-west/1406,"1070 Sheppard avenue, Toronto ",M3J0G8,43.7506,-79.465,Comm Element Condo,2021-10-21,Apartment,No Data,"$1,967 /yr","
$491 /mo  ",700,799,749.5
14180,909 - 11 Superior Avenue,,629900,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/11-superior-avenue/909,"11 Superior avenue, Toronto ",M8V0A7,43.6152,-79.4889,Condo,2021-10-21,Apartment,No Data,"$2,069 /yr","
$649 /mo ",700,799,749.5
14181,907 - 21 Markbrook Lane,,539000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/21-markbrook-lane/907,"21 Markbrook Lane, Toronto ",M9V5E4,43.7586,-79.5875,Condo,2021-10-21,Apartment,No Data,"$1,152 /yr","
$582 /mo ",1000,1199,1099.5
14182,11 Sparwood Court,,1988000,4.0,4.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/11-sparwood-court,"11 Sparwood court, Toronto ",M2M4B7,43.8058,-79.3816,Detached,2021-10-20,2-Storey,No Data,"$7,509 /yr",,2500,3000,2750.0
14183,503 - 3131 Bridletowne Circle,,579000,2.0,3.0,1800-1999 ,,https://www.zolo.ca/toronto-real-estate/3131-bridletowne-circle/503,"3131 Bridletowne Circle, Toronto ",M1W2S9,43.7989,-79.3204,Condo,2021-10-21,Apartment,No Data,"$2,077 /yr","
$1,246 /mo ",1800,1999,1899.5
14184,10 Friendly Drive,,1549900,3.0,2.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/10-friendly-drive,"10 Friendly Drive, Toronto ",M9B1S5,43.6421,-79.5542,Detached,2021-10-20,Bungalow-Raised,No Data,"$5,016 /yr",,1100,1500,1300.0
14185,2102 - 812 Burnhamthorpe Road,,530000,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/812-burnhamthorpe-road/2102,"812 Burnhamthorpe road, Toronto ",M9C4W1,43.6396,-79.5816,Condo,2021-10-20,Apartment,No Data,"$1,912 /yr","
$984 /mo ",1200,1399,1299.5
14187,301 - 430 Roncesvalles Avenue,,799900,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/430-roncesvalles-avenue/301,"430 Roncesvalles avenue, Toronto M",6R 3B9,43.652,-79.4514,Condo,2021-10-20,Apartment,No Data,No Data,"
$346 /mo ",600,699,649.5
14188,Th123 - 39 Queens Quay East,,1649000,2.0,3.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/39-queens-quay-east/th123,"39 Queens quay, Toronto ",M5E0A5,43.642,-79.3719,Townhouse,2021-10-21,2-Storey,No Data,"$6,733 /yr","
$1,105 /mo ",1200,1399,1299.5
14189,101 Caroline Avenue,,1199000,2.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/101-caroline-avenue,"101 Caroline avenue, Toronto M",4M2X6M,43.6615,-79.3348,Semi-Detached,2021-10-20,2-Storey,No Data,"$4,668 /yr",,1500,2000,1750.0
14192,23 Chilton Road,,2398000,4.0,5.0,2500-3000 ,,https://www.zolo.ca/toronto-real-estate/23-chilton-road,"23 Chilton road, Toronto ",M4J3C7,43.6946,-79.3472,Detached,2021-10-21,2-Storey,No Data,"$9,532 /yr",,2500,3000,2750.0
14195,405 - 2645 Kipling Avenue,,419900,2.0,1.0,900-999 ,,https://www.zolo.ca/toronto-real-estate/2645-kipling-avenue/405,"2645 Kipling avenue, Toronto M",9V 3S6,43.7475,-79.5833,Condo,2021-10-20,Apartment,No Data,$520 /yr,"
$430 /mo ",900,999,949.5
14197,2309 - 155 Legion Road North,,639900,1.0,2.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/155-legion-road-north/2309,"155 Legion road, Toronto ",M8Y0A7,43.624,-79.4882,Condo,2021-10-21,Loft,No Data,"$2,476 /yr","
$762 /mo ",700,799,749.5
14201,1905 - 75 Wynford Heights Crescent,,749000,2.0,2.0,1000-1199 ,,https://www.zolo.ca/toronto-real-estate/75-wynford-heights-crescent/1905,"75 Wynford Heights Crescent, Toronto ",M3C3H9,43.7285,-79.3261,Condo,2021-10-21,Apartment,No Data,"$2,108 /yr","
$1,047 /mo  ",1000,1199,1099.5
14202,67 Prennan Avenue,,2599000,4.0,4.0,3500-5000 ,,https://www.zolo.ca/toronto-real-estate/67-prennan-avenue,"67 Prennan avenue, Toronto ",M9B4C2,43.6472,-79.5388,Detached,2021-10-21,2-Storey,No Data,"$7,750 /yr",,3500,5000,4250.0
14203,1404 - 812 Burnhamthorpe Road,,699000,3.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/812-burnhamthorpe-road/1404,"812 Burnhamthorpe road, Toronto ",M9C4W1,43.6396,-79.5816,Condo,2021-10-21,Apartment,No Data,"$2,053 /yr","
$995 /mo ",1200,1399,1299.5
14205,1016 - 8 Lee Centre Drive North,,483000,1.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/8-lee-centre-drive-north/1016,"8 Lee Centre Drive, Toronto ",M1H3H8,43.7809,-79.2476,Comm Element Condo,2021-10-21,Apartment,No Data,"$1,234 /yr","
$604 /mo ",600,699,649.5
14207,199 Bain Avenue,,999000,3.0,2.0,1100-1500 ,,https://www.zolo.ca/toronto-real-estate/199-bain-avenue,"199 Bain avenue, Toronto ",M4K1E9,43.672,-79.3458,Semi-Detached,2021-10-20,2-Storey,No Data,"$5,548 /yr",,1100,1500,1300.0
14210,317 - 20 Burkebrook Place,,789000,1.0,1.0,700-799 ,,https://www.zolo.ca/toronto-real-estate/20-burkebrook-place/317,"20 Burkebrook place, Toronto ",M4G0A1,43.7181,-79.3766,Comm Element Condo,2021-10-20,Apartment,No Data,"$2,780 /yr","
$633 /mo ",700,799,749.5
14211,1103 - 633 Bay Street,,589000,1.0,1.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/633-bay-street/1103,"633 Bay street, Toronto ",M5G2G4,43.6567,-79.3835,Condo,2021-10-20,Apartment,No Data,"$2,438 /yr","
$673 /mo ",800,899,849.5
14212,6 Baytree Crescent,,4450000,4.0,7.0,3500-5000 ,,https://www.zolo.ca/toronto-real-estate/6-baytree-crescent,"6 Baytree Crescent, Toronto ",M2L2G3,43.7537,-79.386,Detached,2021-10-20,2-Storey,No Data,No Data,,3500,5000,4250.0
14213,11 - 988 Sheppard Avenue West,,749900,3.0,3.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/988-sheppard-avenue-west/11,"988 Sheppard avenue, Toronto ",M3H2T6,43.7514,-79.4598,Townhouse,2021-10-20,2-Storey,No Data,"$3,214 /yr","
 $508 /mo ",1400,1599,1499.5
14216,23 - 630 Evans Avenue,,899000,3.0,3.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/630-evans-avenue/23,"630 Evans avenue, Toronto M",8W 2W6,43.6104,-79.5507,Townhouse,2021-10-20,2-Storey,No Data,"$2,982 /yr","
$158 /mo ",1400,1599,1499.5
14217,708 - 90 Park Lawn Road,,999800,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/90-park-lawn-road/708,"90 Park Lawn road, Toronto ",M8Y0B6,43.6245,-79.4853,Condo,2021-10-20,Apartment,No Data,"$3,678 /yr","
$848 /mo ",1200,1399,1299.5
14218,41 Stoneham Road,,988000,4.0,3.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/41-stoneham-road,"41 Stoneham road, Toronto M",9C 4Y7,43.6411,-79.5843,Semi-Detached,2021-10-20,2-Storey,No Data,"$3,721 /yr",,1500,2000,1750.0
14222,3102 - 1 Palace Pier Court,,1349000,2.0,2.0,1200-1399 ,,https://www.zolo.ca/toronto-real-estate/1-palace-pier-court/3102,"1 Palace Pier court, Toronto ",M8V3W9,43.6323,-79.4737,Condo,2021-10-20,Apartment,No Data,"$3,376 /yr","
$1,197 /mo ",1200,1399,1299.5
14223,1734 - 8 Hillsdale Avenue East,,589900,1.0,1.0,500-599 ,,https://www.zolo.ca/toronto-real-estate/8-hillsdale-avenue-east/1734,"8 Hillsdale avenue, Toronto M",4S 0B2,43.7038,-79.3973,Condo,2021-10-20,Apartment,No Data,"$2,454 /yr","
$448 /mo ",500,599,549.5
14224,1101 - 30 Ordnance Street,,738000,2.0,1.0,600-699 ,,https://www.zolo.ca/toronto-real-estate/30-ordnance-street/1101,"30 Ordnance street, Toronto M",6K 1A2,43.6394,-79.4093,Condo,2021-10-20,Apartment,No Data,No Data,"
$475 /mo ",600,699,649.5
14227,69 Winter Gardens Trail,,995000,3.0,2.0,1500-2000 ,,https://www.zolo.ca/toronto-real-estate/69-winter-gardens-trail,"69 Winter Gardens trail, Toronto M",1C 3M8,43.7828,-79.1373,Detached,2021-10-20,2-Storey,No Data,"$3,519 /yr",,1500,2000,1750.0
14229,308 - 1818 Bayview Avenue,,628000,1.0,2.0,800-899 ,,https://www.zolo.ca/toronto-real-estate/1818-bayview-avenue/308,"1818 Bayview avenue, Toronto ",M4G4G6,43.7126,-79.3778,Condo,2021-10-20,Multi-Level,No Data,"$2,328 /yr","
$719 /mo ",800,899,849.5
14230,1419 - 475 The West Mall,,498500,3.0,2.0,1400-1599 ,,https://www.zolo.ca/toronto-real-estate/475-the-west-mall/1419,"475 The West Mall , Toronto ",M9C4Z3,43.6477,-79.5669,Condo,2021-10-20,Apartment,No Data,"$1,655 /yr","
$837 /mo ",1400,1599,1499.5
14231,68 Armadale Avenue,,1980000,2.0,3.0,2000-2500 ,,https://www.zolo.ca/toronto-real-estate/68-armadale-avenue,"68 Armadale avenue, Toronto ",M6S3X2,43.6471,-79.4821,Detached,2021-10-20,1 1/2 Storey,No Data,"$8,041 /yr",,2000,2500,2250.0
